#,Company,Email,Person,Title,City,Notes
,[Unknown],careers@heymarket.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on heymarket.com; MX OK
,Yexle,recruitment@yexle.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on yexle.com; MX OK
,Yoboho New Media Pvt,jobs@yoboho.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on yoboho.com; MX OK
,aglobal,hr@altacit.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on altacit.com; MX OK
,Wyvern,hiring@wyvern.space,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on wyvern.space; MX OK
,Zoomin,jobs@zoomin.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on zoomin.com; MX OK
,bzanalytics,hr@bzanalytics.ai,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on bzanalytics.ai; MX OK
,go2andaman,jobs@go2andaman.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on go2andaman.com; MX OK
,digital-nirvana.com,jobs@digital-nirvana.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on digital-nirvana.com; MX OK
,https://www.linkedin.com/in/adadhich,careers@tricog.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on tricog.com; MX OK
,XLabz Technologies,careers@xlabz.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on xlabz.com; MX OK
,homefirstindia.com,careers@homefirstindia.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on homefirstindia.com; MX OK
,https://www.linkedin.com/in/rajashree-roy-3400b329,careers@otis.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on otis.com; MX OK
,eSearch Logix Technologies Pvt. Ltd.,hr@esearchlogix.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on esearchlogix.com; MX OK
,alpconsulting,hr@alpconsulting.in,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on alpconsulting.in; MX OK
,https://www.linkedin.com/in/raghavendra-prasad-narayan,careers@alphastream.ai,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on alphastream.ai; MX OK
,https://www.linkedin.com/in/skn21,people@anaplan.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on anaplan.com; MX OK
,https://www.linkedin.com/in/amitkr-iitk,talent@poshmark.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on poshmark.com; MX OK
,https://www.linkedin.com/in/sherin-thomas-b6635b71,careers@aviso.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on aviso.com; MX OK
,https://www.linkedin.com/in/tarun-kumar-9ab7b1172,jobs@mindera.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on mindera.com; MX OK
,iZooto,recruiter@izooto.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on izooto.com; MX OK
,iMark Infotech,hr@imarkinfotech.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on imarkinfotech.com; MX OK
,localcube,careers@storeking.in,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on storeking.in; MX OK
,icogz,HR@icogz.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on icogz.com; MX OK
,i2k2 Networks,hr@i2k2.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on i2k2.com; MX OK
,iMatrix Solutions,hr@imatrixsolutions.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on imatrixsolutions.com; MX OK
,jrrsafelogic,hr@jrrsafelogic.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on jrrsafelogic.com; MX OK
,https://www.linkedin.com/in/sooraj-raja,hiring@opstree.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on opstree.com; MX OK
,mTouch Labs Pvt Ltd,careers@mtouchlabs.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on mtouchlabs.com; MX OK
,thinkbridge,careers@thinkbridge.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on thinkbridge.com; MX OK
,"tyfone,",careers@tyfone.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on tyfone.com; MX OK
,sonyocareers,hr@sonyocareers.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on sonyocareers.com; MX OK
,infolinkindia,Hr@infolinkindia.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on infolinkindia.com; MX OK
,qalbit,career@qalbit.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on qalbit.com; MX OK
,—,hr@phreesia.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on phreesia.com; MX OK
,—,careers@mspsteel.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on mspsteel.com; MX OK
,realart.com,jobs@realart.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on realart.com; MX OK
,—,talent@sulekha.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on sulekha.com; MX OK
,Altur,careers@altur.io,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on altur.io; MX OK
,Diana,careers@getdiana.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on getdiana.com; MX OK
,Confident AI,hiring@confident-ai.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on confident-ai.com; MX OK
,Freestyle,jobs@freestyle.sh,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on freestyle.sh; MX OK
,Doe,jobs@doe.so,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on doe.so; MX OK
,Happenstance,careers@happenstance.ai,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on happenstance.ai; MX OK
,Metoro,jobs@metoro.io,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on metoro.io; MX OK
,Layers,careers@layers.bio,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on layers.bio; MX OK
,Rapidfolio,careers@rapidfolio.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on rapidfolio.com; MX OK
,Graphify Labs,careers@graphify.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on graphify.com; MX OK
,Riften,talent@riften.ai,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on riften.ai; MX OK
,Relling,careers@rellingsystems.com,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on rellingsystems.com; MX OK
,Vendo,hiring@vendo.run,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on vendo.run; MX OK
,Zeon Systems,careers@zeonsystems.ai,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on zeonsystems.ai; MX OK
,sizeless,career@sizeless.co,HR / Talent team,HR,Other,VERIFIED careers/HR inbox on sizeless.co; MX OK
,(Angel Investor),anupammarine@gmail.com,Anupam Mittal,Angel Investor,Other,"Angel investor list; alt: mittala@angloeastern.com, anupammittalbit@gmail.com, anupam.mittal@samsung.com, mittal_anu2000"
,(Angel Investor),kunal.shah@cred.club,Kunal Shah,Angel Investor,Other,Angel investor list
,(Angel Investor),mehtasanjay@gmail.com,Sanjay Mehta,Angel Investor,Other,"Angel investor list; alt: sanjay@100x.vc, sanjay@mehtaventures.co"
,(Angel Investor),kunal.bahl@snapdeal.com,Kunal Bahl (Titan Capital),Angel Investor,Other,Angel investor list
